account_id,timestamp,text,url,hashtags,reply_to,repost_of,platform
organic_006,2026-03-19T05:32:54.976732+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_011,2026-03-19T05:45:51.428684+00:00,Beautiful sunset today,,,,,synthetic
organic_009,2026-03-19T05:51:07.341146+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_012,2026-03-19T06:00:06.181299+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_01,2026-03-19T06:01:55.129655+00:00,Something big is about to happen stay alert,,,,,synthetic
coord_g1_02,2026-03-19T06:10:00.157561+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_017,2026-03-19T06:18:13.267500+00:00,New album is fire honestly,,,,,synthetic
organic_015,2026-03-19T06:23:46.511225+00:00,Looking forward to vacation next month,,,,,synthetic
organic_004,2026-03-19T06:25:39.171074+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_016,2026-03-19T06:33:13.579724+00:00,Looking forward to vacation next month,,,,,synthetic
organic_016,2026-03-19T07:19:51.594853+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_013,2026-03-19T07:43:15.084019+00:00,Just finished reading a great book,,vibes,,,synthetic
organic_005,2026-03-19T07:52:19.607414+00:00,Just finished reading a great book,,life,,,synthetic
organic_006,2026-03-19T08:05:28.511280+00:00,Congratulations to the team!,,,,,synthetic
organic_010,2026-03-19T09:10:09.931487+00:00,Looking forward to vacation next month,,mood,,,synthetic
organic_018,2026-03-19T09:19:46.318765+00:00,New album is fire honestly,,,,,synthetic
organic_002,2026-03-19T09:28:40.094811+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_001,2026-03-19T09:36:35.279621+00:00,This recipe turned out amazing,,,,,synthetic
organic_006,2026-03-19T10:12:34.899601+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_011,2026-03-19T10:16:18.879001+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_003,2026-03-19T10:26:30.719428+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_012,2026-03-19T11:21:12.923627+00:00,Beautiful sunset today,,,,,synthetic
organic_013,2026-03-19T11:37:20.480782+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_001,2026-03-19T11:40:58.007495+00:00,Great discussion at today's meetup,,,,,synthetic
coord_g1_03,2026-03-19T11:47:23.799116+00:00,The mainstream media won't cover this story,,"resist,immigrationtruth",,,synthetic
coord_g0_01,2026-03-19T12:16:14.152170+00:00,Wake up and share this with everyone you know,,,,,synthetic
organic_014,2026-03-19T12:24:15.568029+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_008,2026-03-19T12:26:27.494085+00:00,Trying a new workout routine this week,,,,,synthetic
organic_008,2026-03-19T12:48:24.841611+00:00,Looking forward to vacation next month,,,,,synthetic
organic_001,2026-03-19T13:10:23.275887+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g0_00,2026-03-19T13:21:39.576293+00:00,This is really important please share widely,,"immigrationtruth,breaking",,,synthetic
organic_002,2026-03-19T13:24:54.180372+00:00,This recipe turned out amazing,,,,,synthetic
organic_016,2026-03-19T13:26:49.091916+00:00,Beautiful sunset today,,,,,synthetic
organic_018,2026-03-19T13:54:30.761582+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_016,2026-03-19T14:08:19.823540+00:00,This recipe turned out amazing,,,,,synthetic
organic_014,2026-03-19T14:11:16.077361+00:00,This weather is perfect for a hike,,,,,synthetic
organic_021,2026-03-19T14:27:04.671836+00:00,Beautiful sunset today,,,,,synthetic
coord_g1_00,2026-03-19T14:30:35.762827+00:00,The mainstream media won't cover this story,,,,,synthetic
organic_009,2026-03-19T14:53:58.664375+00:00,Congratulations to the team!,,,,,synthetic
organic_001,2026-03-19T14:58:54.368127+00:00,Monday mood: need more coffee,,goals,,,synthetic
coord_g1_02,2026-03-19T15:16:56.380888+00:00,Something big is about to happen stay alert,,resist,,,synthetic
coord_g1_03,2026-03-19T15:38:05.989738+00:00,Wake up and share this with everyone you know,,,,,synthetic
coord_g0_01,2026-03-19T15:49:47.575861+00:00,Another day another cover up by the elites,,"wakeup,breaking",,,synthetic
coord_g0_00,2026-03-19T16:12:59.987419+00:00,Can't believe more people aren't talking about this,,,,,synthetic
coord_g1_01,2026-03-19T16:15:12.204039+00:00,Open borders are destroying our communities,https://uncensored-report.com/1228,"sharetruth,resist",,,synthetic
coord_g1_03,2026-03-19T16:16:20.432970+00:00,Millions of illegals flooding in and nobody cares,,"immigrationtruth,resist",,,synthetic
coord_g1_02,2026-03-19T16:19:29.312413+00:00,Open borders are destroying our communities,https://realfacts.blog/post/8984,,,,synthetic
organic_012,2026-03-19T16:22:08.007363+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_00,2026-03-19T16:22:55.688498+00:00,The mainstream media won't cover this story,,,,,synthetic
coord_g1_02,2026-03-19T16:52:16.103756+00:00,The mainstream media won't cover this story,,"technologytruth,sharetruth",,,synthetic
organic_015,2026-03-19T16:53:27.511331+00:00,Great discussion at today's meetup,,,,,synthetic
organic_003,2026-03-19T16:59:10.195184+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g0_01,2026-03-19T17:37:17.186965+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_008,2026-03-19T18:00:14.491645+00:00,Great discussion at today's meetup,,,,,synthetic
organic_000,2026-03-19T18:06:00.358621+00:00,This recipe turned out amazing,,,,,synthetic
coord_g0_00,2026-03-19T18:12:22.072581+00:00,Can't believe more people aren't talking about this,,"breaking,wakeup",coord_g0_02,,synthetic
coord_g0_02,2026-03-19T18:12:58.906110+00:00,Another day another cover up by the elites,https://truthnews247.com/article/8775,,,,synthetic
coord_g0_01,2026-03-19T18:14:15.886765+00:00,They want cheap labor and don't care about you,https://realfacts.blog/post/7722,"resist,immigrationtruth,climatetruth",,,synthetic
coord_g0_03,2026-03-19T18:15:53.576594+00:00,Open borders are destroying our communities,,breaking,,,synthetic
organic_018,2026-03-19T18:33:05.981329+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_010,2026-03-19T18:35:23.152883+00:00,This recipe turned out amazing,,,,,synthetic
organic_014,2026-03-19T18:44:12.198236+00:00,Trying a new workout routine this week,,,,,synthetic
organic_006,2026-03-19T18:48:44.358248+00:00,Beautiful sunset today,,,,,synthetic
organic_005,2026-03-19T18:59:53.400968+00:00,Trying a new workout routine this week,,,,,synthetic
organic_001,2026-03-19T19:13:55.654112+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g0_02,2026-03-19T19:15:37.625109+00:00,The mainstream media won't cover this story,https://freedomdaily.org/expose/3741,wakeup,,,synthetic
coord_g0_00,2026-03-19T19:17:23.460528+00:00,The mainstream media won't cover this story,https://freedomdaily.org/expose/5216,wakeup,,,synthetic
coord_g0_01,2026-03-19T19:18:43.785041+00:00,Something big is about to happen stay alert,https://truthnews247.com/article/3730,"breaking,resist,immigrationtruth",,,synthetic
organic_009,2026-03-19T19:19:45.406345+00:00,New album is fire honestly,,,,,synthetic
organic_007,2026-03-19T19:22:03.471360+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g0_03,2026-03-19T19:23:13.440454+00:00,Something big is about to happen stay alert,https://realfacts.blog/post/9606,,,,synthetic
organic_012,2026-03-19T19:37:22.993261+00:00,Great discussion at today's meetup,,,,,synthetic
organic_009,2026-03-19T19:40:55.387566+00:00,Anyone watching the game tonight?,,life,,,synthetic
organic_018,2026-03-19T19:43:47.575163+00:00,This recipe turned out amazing,,,,,synthetic
organic_011,2026-03-19T20:00:40.020624+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g1_00,2026-03-19T20:03:24.621715+00:00,Open borders are destroying our communities,,,,,synthetic
organic_004,2026-03-19T20:29:17.943414+00:00,Monday mood: need more coffee,,,,,synthetic
organic_009,2026-03-19T20:42:39.626626+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g1_01,2026-03-19T20:44:45.721207+00:00,This is really important please share widely,,technologytruth,,,synthetic
organic_018,2026-03-19T20:58:14.828941+00:00,Just finished reading a great book,,,,,synthetic
organic_020,2026-03-19T21:09:53.588794+00:00,Anyone watching the game tonight?,,vibes,,,synthetic
organic_014,2026-03-19T21:19:49.035111+00:00,Monday mood: need more coffee,,,,,synthetic
organic_016,2026-03-19T21:59:26.455599+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g1_00,2026-03-19T22:10:20.671691+00:00,Another day another cover up by the elites,,technologytruth,,,synthetic
organic_015,2026-03-19T22:15:59.871922+00:00,Trying a new workout routine this week,,,,,synthetic
organic_020,2026-03-19T22:30:59.569244+00:00,This recipe turned out amazing,,,,,synthetic
organic_007,2026-03-19T22:43:43.580183+00:00,Congratulations to the team!,,,,,synthetic
coord_g0_03,2026-03-19T22:56:55.560841+00:00,This is really important please share widely,,,,,synthetic
organic_012,2026-03-19T23:07:09.979083+00:00,Beautiful sunset today,,,,,synthetic
coord_g1_02,2026-03-19T23:12:05.283203+00:00,They don't want you to know the truth,https://patriotwatch.net/breaking/8596,"resist,immigrationtruth",,,synthetic
coord_g1_01,2026-03-19T23:14:43.750811+00:00,Something big is about to happen stay alert,,"resist,sharetruth,sharetruth",,,synthetic
coord_g1_00,2026-03-19T23:16:31.746063+00:00,Open borders are destroying our communities,https://patriotwatch.net/breaking/3455,immigrationtruth,,,synthetic
coord_g1_03,2026-03-19T23:17:04.029709+00:00,Open borders are destroying our communities,https://realfacts.blog/post/7544,"sharetruth,technologytruth,resist",,,synthetic
organic_010,2026-03-19T23:22:31.433413+00:00,Trying a new workout routine this week,,,,,synthetic
organic_006,2026-03-19T23:55:34.871406+00:00,Monday mood: need more coffee,,,,,synthetic
organic_003,2026-03-19T23:57:27.959444+00:00,Trying a new workout routine this week,,,,,synthetic
organic_009,2026-03-20T00:18:06.105744+00:00,Monday mood: need more coffee,,life,,,synthetic
organic_019,2026-03-20T00:21:42.687148+00:00,Traffic is terrible today,,fun,,,synthetic
organic_001,2026-03-20T00:37:47.451706+00:00,Trying a new workout routine this week,,,,,synthetic
organic_010,2026-03-20T00:42:49.431735+00:00,Can't wait for the weekend,,,,,synthetic
coord_g0_00,2026-03-20T00:46:56.388777+00:00,Open borders are destroying our communities,,,,,synthetic
organic_015,2026-03-20T00:51:07.721929+00:00,Can't wait for the weekend,,,,,synthetic
organic_012,2026-03-20T01:03:27.974160+00:00,This weather is perfect for a hike,,,,,synthetic
organic_008,2026-03-20T01:24:35.693234+00:00,Can't wait for the weekend,,,,,synthetic
organic_019,2026-03-20T02:10:33.850336+00:00,Trying a new workout routine this week,,,,,synthetic
organic_013,2026-03-20T03:40:19.278998+00:00,New album is fire honestly,,,,,synthetic
organic_011,2026-03-20T03:50:32.477297+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_021,2026-03-20T03:56:18.211481+00:00,Just finished reading a great book,,,,,synthetic
organic_016,2026-03-20T04:01:28.995598+00:00,New album is fire honestly,,fun,,,synthetic
organic_011,2026-03-20T04:37:35.925195+00:00,Looking forward to vacation next month,,,,,synthetic
organic_001,2026-03-20T04:42:03.463139+00:00,Beautiful sunset today,,,,,synthetic
organic_001,2026-03-20T04:51:49.035767+00:00,Trying a new workout routine this week,,,,,synthetic
organic_000,2026-03-20T05:09:48.488317+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_015,2026-03-20T05:29:21.376185+00:00,Monday mood: need more coffee,,,,,synthetic
organic_008,2026-03-20T05:34:22.516781+00:00,Can't wait for the weekend,,,,,synthetic
organic_011,2026-03-20T06:31:22.719164+00:00,Great discussion at today's meetup,,,,,synthetic
coord_g0_02,2026-03-20T07:31:32.189415+00:00,Something big is about to happen stay alert,,,,,synthetic
coord_g1_03,2026-03-20T07:34:27.035615+00:00,The mainstream media won't cover this story,https://patriotwatch.net/breaking/1212,,,,synthetic
coord_g1_02,2026-03-20T07:38:34.775109+00:00,Millions of illegals flooding in and nobody cares,https://uncensored-report.com/6526,,,,synthetic
coord_g1_01,2026-03-20T07:39:15.431058+00:00,They want cheap labor and don't care about you,https://truthnews247.com/article/6781,"immigrationtruth,sharetruth",,,synthetic
coord_g1_00,2026-03-20T07:39:23.600224+00:00,Open borders are destroying our communities,,,,,synthetic
coord_g0_02,2026-03-20T07:42:19.339454+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
organic_019,2026-03-20T08:00:42.638424+00:00,Can't wait for the weekend,,,,,synthetic
organic_003,2026-03-20T08:01:03.210295+00:00,This weather is perfect for a hike,,,,,synthetic
organic_007,2026-03-20T08:04:00.836477+00:00,Monday mood: need more coffee,,,,,synthetic
organic_014,2026-03-20T08:32:29.685437+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_02,2026-03-20T08:38:51.808777+00:00,They want cheap labor and don't care about you,,sharetruth,,,synthetic
coord_g0_03,2026-03-20T08:58:51.866416+00:00,Something big is about to happen stay alert,,,,,synthetic
coord_g0_01,2026-03-20T08:58:54.301851+00:00,Crime rates skyrocketing in border states,,"climatetruth,wakeup",,,synthetic
coord_g0_03,2026-03-20T09:04:31.336815+00:00,They want cheap labor and don't care about you,https://realfacts.blog/post/6162,,,,synthetic
coord_g0_00,2026-03-20T09:05:22.832323+00:00,Can't believe more people aren't talking about this,,,coord_g0_02,,synthetic
coord_g0_02,2026-03-20T09:07:48.311255+00:00,The mainstream media won't cover this story,https://realfacts.blog/post/3320,"immigrationtruth,climatetruth",,,synthetic
organic_014,2026-03-20T09:17:30.420939+00:00,Looking forward to vacation next month,,,,,synthetic
organic_009,2026-03-20T09:44:35.055644+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_013,2026-03-20T09:46:25.729466+00:00,Congratulations to the team!,,,,,synthetic
organic_012,2026-03-20T09:54:33.676674+00:00,Traffic is terrible today,,,,,synthetic
organic_020,2026-03-20T10:09:24.290615+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_016,2026-03-20T10:39:07.624137+00:00,New album is fire honestly,,,,,synthetic
organic_008,2026-03-20T10:41:46.650546+00:00,Great discussion at today's meetup,,,,,synthetic
organic_001,2026-03-20T10:59:24.351510+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g0_01,2026-03-20T11:11:38.456670+00:00,They don't want you to know the truth,,"breaking,climatetruth",,,synthetic
coord_g0_02,2026-03-20T11:14:33.885098+00:00,This is really important please share widely,,"immigrationtruth,resist",,,synthetic
coord_g1_02,2026-03-20T11:25:30.181163+00:00,Open borders are destroying our communities,,,,,synthetic
organic_021,2026-03-20T11:44:25.682336+00:00,Monday mood: need more coffee,,,,,synthetic
organic_020,2026-03-20T11:59:41.635386+00:00,Anyone watching the game tonight?,,fun,,,synthetic
coord_g1_02,2026-03-20T12:06:33.152186+00:00,Crime rates skyrocketing in border states,,"sharetruth,immigrationtruth",,,synthetic
organic_016,2026-03-20T12:13:03.276713+00:00,Monday mood: need more coffee,,mood,,,synthetic
organic_002,2026-03-20T12:15:01.787671+00:00,Looking forward to vacation next month,,,,,synthetic
coord_g1_02,2026-03-20T12:16:11.267200+00:00,Crime rates skyrocketing in border states,https://realfacts.blog/post/8984,"immigrationtruth,technologytruth",,,synthetic
coord_g1_01,2026-03-20T12:19:39.447971+00:00,Wake up and share this with everyone you know,https://patriotwatch.net/breaking/1212,sharetruth,,,synthetic
organic_003,2026-03-20T12:19:45.806591+00:00,New album is fire honestly,,,,,synthetic
coord_g1_03,2026-03-20T12:20:53.489762+00:00,Crime rates skyrocketing in border states,https://patriotwatch.net/breaking/8408,"sharetruth,resist,sharetruth",,,synthetic
